,Store Number,Store Location,lon,lat,# of stores within 5 mile radius,Nearest other store (mi)
2084244,10266,POINT (-93.221655019 43.148589992),-1.627024814239847,0.7530849629534737,23,0.017567381050176637
2098637,10278,POINT (-91.875337235 42.094597315),-1.6035271361308934,0.7346893204479147,4,0.3121775032888376
2116640,10235,POINT (-95.792145001 42.167937999),-1.6718883278152767,0.7359693568593794,2,0.16391089903138803
2117084,10268,POINT (-91.676732214 41.961545032),-1.6000608246034507,0.7323671200322693,88,0.019413880360241498
2153570,10287,POINT (-93.703726015 41.570836991),-1.6354385403484155,0.7255479783028024,116,0.021151699455483116
2153684,6216,POINT (-91.658085162 41.95562305),-1.5997353721502603,0.7322637619481255,86,0.03019686515992127
2153693,10285,POINT (-90.505558429 41.574927701),-1.5796199859421567,0.7256193746610466,48,0.3672759476370817
2162846,10289,POINT (-93.163901024 42.016893002),-1.6260168168709166,0.7333331243430644,2,0.07717929506577109
2162946,10218,POINT (-96.308916606 43.199050008),-1.6809076938033425,0.7539656563732827,7,0.009435681175714972
2182758,10280,POINT (-93.37843198 43.142923994),-1.6297610884005678,0.7529860726329624,9,0.019074118463027968
2221833,10284,POINT (-92.291921998 42.478101986),-1.6107979118588835,0.7413827396536422,65,0.024053987314385065
2221895,10290,POINT (-92.346161042 42.488349994),-1.6117445617598176,0.7415616011350129,74,0.0
2232272,10292,POINT (-92.456653971 42.561117989),-1.6136730271710398,0.7428316422378378,26,0.03462148720014914
2265256,10298,POINT (-93.326549005 41.014096984),-1.628855559661088,0.7158310321030761,7,0.16880420031166674
2265447,10302,POINT (-96.174496997 43.09083298),-1.678561629047049,0.7520769129279599,6,0.454445614845668
2276075,10283,POINT (-96.375720006 42.526948993),-1.6820736330848691,0.7422352807555369,37,0.3378032499495774
2285129,10296,POINT (-92.420205014 41.007982009),-1.6130368728624722,0.7157243056556489,21,0.04986011438068815
2309377,10300,POINT (-91.652354957 41.988484595),-1.599635361206196,0.7328373041056678,121,0.02116453045317551
2309553,10303,POINT (-91.797375042 43.307511002),-1.602166439170968,0.7558586578285685,9,0.020404527647677022
2309732,10297,POINT (-90.601321967 41.526941006),-1.5812913749836153,0.7247818488361464,71,0.01181653973642493
2319940,2846,POINT (-91.716615153 41.96321718),-1.6007569132043729,0.73239630452045,78,0.05863361207304219
2320328,10301,POINT (-96.370123996 42.534592996),-1.6819759642853949,0.7423686937759193,36,0.10188343580891708
2331007,10293,POINT (-93.59483998 42.186802981),-1.6335381205282238,0.7362986129086088,6,0.02052965521466922
2392968,10182,POINT (-95.420841023 41.233100021),-1.6654078508734242,0.719653356170593,1,4.93196411529127
2397921,10281,POINT (-93.320097035 40.756938015),-1.628742951541348,0.7113427613929921,5,0.01603035448337468
2406883,10304,POINT (-92.025837978 42.167093983),-1.606153869622941,0.7359546260012398,4,0.5760132631646806
2441671,10310,POINT (-93.46205739 42.674399872),-1.631220627143398,0.7448087840790467,1,2.680256558680431
2470794,10315,POINT (-93.217020749 42.741958849),-1.6269439309699207,0.7459879106669758,9,0.01566730449544872
2478397,10312,POINT (-92.099353975 42.847268997),-1.6074369658234773,0.7478259194853384,4,0.013216821453781861
2489337,10314,POINT (-93.570950965 41.679045252),-1.6331211785614153,0.7274365687351098,66,0.11810622458805531
2500454,10291,POINT (-92.372439984 42.499707012),-1.6122032158216582,0.7417598184923213,85,0.2015305222150106
2522842,10316,POINT (-91.074623983 42.602794991),-1.589552053519142,0.743559043145098,1,0.016390679757212808
2525543,10319,POINT (-90.763133015 41.829104005),-1.5841155105373177,0.7300555880463966,1,4.03284067153982
2550064,10299,POINT (-93.247884006 41.695270995),-1.62748259642246,0.7277197613740422,5,0.06062368139989754
2550103,10307,POINT (-93.105722989 41.320964997),-1.6250014186078263,0.7211868892989788,11,0.01600149944912434
2571038,10313,POINT (-92.868419994 40.719792019),-1.6208597000202327,0.7106944414588594,8,0.47274179565241087
2581624,6281,POINT (-91.360489964 42.019953989),-1.5945413561070356,0.7333865486445752,5,0.027647174054585815
2664400,10332,POINT (-92.449835042 42.53753299),-1.6135540144085303,0.7424200063512082,38,0.3828322641620212
2686267,10323,POINT (-90.550891995 41.556434995),-1.5804112059305266,0.7252966160537433,84,0.02526770992374355
2696098,10320,POINT (-91.913098028 42.669142993),-1.6041861862969071,0.7447170342321178,8,0.019471418478762426
2696132,10336,POINT (-92.315271586 43.059252687),-1.6112054390484676,0.7515257328363653,3,0.01870522975358298
2696199,10327,POINT (-96.175430934 43.060624602),-1.6785779293227052,0.7515496772701727,6,0.1503461272081027
2704999,10337,POINT (-91.391038984 40.393977007),-1.5950745370892934,0.7050078967470345,9,0.4515686210976537
2712514,10328,POINT (-92.631237028 41.295932988),-1.616720076333887,0.7207499983235399,6,0.7406916792957126
2732173,10334,POINT (-93.793817979 41.688753018),-1.6370109417498035,0.7276060012148229,42,0.025774853957852225
2785665,10340,POINT (-91.607188234 41.734037591),-1.5988470531775099,0.7283963661140327,36,0.029190529667033834
2793436,10306,POINT (-95.013438032 41.406542008),-1.6582973272980013,0.7226804899049443,7,0.1268440545993052
2813669,10333,POINT (-93.673943476 41.48879161),-1.6349187369832618,0.7241160162682991,23,0.09736870036602151
2822595,10282,POINT (-92.55172596 43.363594987),-1.6153323464055096,0.7568375080244577,2,0.1985050190105001
2831688,10352,POINT (-94.069234996 41.834305018),-1.641817875512475,0.7301463628476857,9,0.671503857645711
2832474,10350,POINT (-91.044028025 41.43954902),-1.5890180533142404,0.7232565709405896,21,0.047968195315496974
2852471,10346,POINT (-93.450022989 42.022929984),-1.6310105872224427,0.733438489555848,5,0.015655289546231986
2877093,10348,POINT (-93.55806396 41.356403013),-1.6328962578934443,0.7218053993585533,15,0.0627141690907803
2917312,10356,POINT (-91.869028998 42.094784017),-1.6034170366252471,0.7346925790125347,4,0.04088431632019388
2925694,10353,POINT (-90.595004023 42.154881005),-1.5811811060588588,0.7357414693236662,0,6.710500204280481
2932182,10347,POINT (-91.894997979 42.46814198),-1.6038702808470848,0.7412089047554238,10,0.11106448718923315
2943858,10294,POINT (-93.957495007 42.993156986),-1.6398676447982827,0.7503721452325017,1,0.026108838859779493
2953398,10362,POINT (-93.209725978 43.146050988),-1.6268166131977915,0.7530406489739524,23,0.03476223949840801
2953456,10345,POINT (-93.458022007 42.022373007),-1.631150196423469,0.7334287684733402,5,0.24548213717062353
2968173,10339,POINT (-93.316942003 40.756934998),-1.628687885844942,0.7113427087364085,5,0.1118838592455457
2969929,10123,POINT (-94.376930974 42.01556401),-1.647188183423719,0.7333099290569317,3,0.1399582972914611
2980313,5790,POINT (-96.136802992 43.18538001),-1.677903744551536,0.7537270698994417,1,0.09071588370643985
2980579,10360,POINT (-96.175951006 43.431725988),-1.6785870062914527,0.7580266183145872,5,0.05555957569340723
2990200,10361,POINT (-92.287743032 42.477552007),-1.6107249751428545,0.7413731407092754,62,0.02653876711967067
3010453,10349,POINT (-95.870275989 41.261567018),-1.6732519708037132,0.7201501989963984,53,0.011085005907833788
3016473,10354,POINT (-94.37373202 41.047443003),-1.6471323511437992,0.7164130299270586,11,5.43855720314e-12
3018441,10365,POINT (-92.782687039 43.434921002),-1.6193633776780183,0.7580823818285346,0,6.574729529250286
3028520,3826,POINT (-93.797117012 41.03922702),-1.6370685207377857,0.7162696339724207,9,0.5398803929315081
3034815,10357,POINT (-92.047754979 42.639680017),-1.606536393452554,0.7442028082934817,1,0.021273903604937177
3048471,10370,POINT (-93.697069024 41.665293999),-1.63532235393719,0.7271965640939849,90,0.04927169460557413
3092606,10375,POINT (-92.651245972 41.46860099),-1.617069298286534,0.7237636234712801,1,0.02649475880413305
3113878,10378,POINT (-93.202115378 42.741550567),-1.6266837831697394,0.7459807848017992,9,0.01851781216957216
3120894,10364,POINT (-91.864630874 43.183043536),-1.603340274880536,0.7536862907352545,3,0.15063412321277356
3128845,10374,POINT (-91.272843001 42.485058001),-1.593011628023312,0.7415041450182104,2,3.7155715131042197
3141378,4755,POINT (-93.220382982 43.147887002),-1.62700261300599,0.7530726934633651,23,0.06652596722344069
3141439,10366,POINT (-92.464639433 42.537773105),-1.6138123997752327,0.7424241971485416,35,0.09111340028897319
3151241,10381,POINT (-93.308495814 41.015781721),-1.6285404720376464,0.7158604363107564,7,0.14515880939685902
3151369,10338,POINT (-93.77690109 41.482933882),-1.6367156863375592,0.7240137796280128,6,0.007919388222437622
3202043,10385,POINT (-91.235788032 42.868918992),-1.5923648968100377,0.7482037831811287,1,0.018016589539027534
3255621,10271,POINT (-90.567890997 41.558963019),-1.58070789448498,0.7253407383961127,83,0.2703355793561691
3262920,10388,POINT (-92.463930972 42.470100998),-1.6138000347981607,0.7412430960696297,40,0.16021870251976758
3263026,10386,POINT (-90.668032025 42.506404991),-1.5824556851399116,0.7418767202791006,51,0.013011309907788758
3290029,10330,POINT (-94.937773 41.917716019),-1.6569767233609747,0.7316021594475199,2,0.08493349376998739
3299333,10335,POINT (-94.367469984 41.049663998),-1.6470230579977205,0.716451793602479,11,0.033508037585869156
3311849,10368,POINT (-92.727773 41.734121997),-1.6184049468919,0.7283978392766411,11,0.08085615597829567
3312285,10394,POINT (-92.455012962 42.406134001),-1.613644386160935,0.7401266613593663,5,0.0304675872706192
3328518,10387,POINT (-93.679602981 42.011054001),-1.635017513979545,0.7332312145505872,38,0.07369100272073742
3341332,10390,POINT (-93.89305687 41.609699415),-1.6387429871437813,0.7262262555569085,32,0.29560365397282123
3370082,10397,POINT (-92.355735019 42.458267008),-1.6119116591809777,0.7410365539804816,68,0.030223039424877956
3390770,10399,POINT (-91.833948067 41.878164861),-1.6028047588746321,0.7309118615174435,3,0.031147261609362147
3390775,10400,POINT (-91.619058015 42.148028003),-1.5990542199374502,0.7356218618751205,1,0.025098516872466066
3427312,10389,POINT (-91.391593028 40.404105992),-1.5950842069812943,0.7051846808851696,10,0.15178487446848118
3437464,10383,POINT (-91.098241001 42.468326004),-1.589964248242745,0.7412121165801265,6,0.8003787836351817
3488047,10404,POINT (-94.453599991 41.305945004),-1.6485263102046366,0.7209247409675024,2,0.21251840034993308
3500024,10408,POINT (-91.696427256 41.974664597),-1.6004045679326695,0.7325960996379488,100,0.10103536062255805
3547916,10405,POINT (-90.63169396 41.561321016),-1.5818214662618582,0.7253818932075149,62,0.03136685287073761
3547995,10402,POINT (-91.569001037 43.086403982),-1.5981805608577522,0.7519996123302957,1,0.5787696729594535
3588253,10367,POINT (-93.776903994 41.482819291),-1.6367157370219207,0.7240117796377697,6,0.007919388222437622
3609002,10380,POINT (-95.816982574 43.185461097),-1.672321825242331,0.7537284851345722,7,0.04395326040381296
3639041,10416,POINT (-93.696275006 41.650900008),-1.6353084957087696,0.7269453415585325,109,0.23586206173176663
3639131,10417,POINT (-95.874900034 41.257516002),-1.6733326756137235,0.7200794954291475,53,0.010822862439031897
3669798,10409,POINT (-93.905104005 42.665853013),-1.6389532493149637,0.744659613248793,6,0.10585601508113007
3669915,10413,POINT (-93.972144981 42.826559997),-1.6401233350799143,0.7474644792505428,0,7.133712223741353
3673256,10406,POINT (-91.67301986 42.045881613),-1.5999960318031512,0.7338390710505942,70,0.01803629578637082
3682032,10395,POINT (-93.202664268 43.14820981),-1.6266933631074707,0.7530783275258168,23,0.07602934944395277
3685116,10410,POINT (-92.875069023 42.225155007),-1.620975747468343,0.7369679820371192,1,0.0258149090544307
3688223,10412,POINT (-94.146239038 42.614585018),-1.643161849582719,0.743764817935147,0,6.127919238684375
3783985,10396,POINT (-93.171554959 43.147897983),-1.6261504032374003,0.7530728851179703,23,0.10608336174591317
3786521,10419,POINT (-93.201542978 43.147473984),-1.6266737929051012,0.7530654849393952,23,0.07602934944395277
3801765,10411,POINT (-93.773933004 41.659128983),-1.636663883464377,0.7270889642663468,93,0.015251253065159332
3853194,10429,POINT (-93.577191966 42.033793014),-1.6332301045774857,0.7336280851960909,40,0.09034007784122085
3874968,10420,POINT (-96.138547028 43.185706395),-1.6779341837220092,0.7537327663923208,1,0.09071588370643985
3894563,10398,POINT (-94.193037969 42.502088017),-1.6439786450150826,0.7418013748690776,26,0.034303417011471174
3894956,10422,POINT (-94.148036034 42.501088014),-1.6431932130795641,0.7417839215241978,27,0.19578057191171191
3895038,10403,POINT (-93.565699036 42.471823982),-1.6330295151082843,0.7412731678133888,1,0.0
3901294,10418,POINT (-91.225404027 43.362040982),-1.592183661733244,0.7568103855206153,1,0.31107106807057333
3908688,10425,POINT (-91.140686959 40.807976011),-1.5907050699640082,0.7122335424668118,38,0.013037964611554473
3977891,10421,POINT (-96.173192019 42.792561992),-1.6785388528842828,0.7468711021241834,7,0.07685355389641702
3988528,10424,POINT (-93.672427196 42.022803477),-1.6348922729048798,0.7334362815921711,39,0.1795573442382039
3999304,10428,POINT (-93.864243987 42.059918988),-1.6382401074684394,0.7340840694626813,15,0.6474890713043171
4005934,10433,POINT (-90.680272035 41.537578018),-1.5826693136148888,0.7249674997181205,41,0.042311206985283734
4017919,10342,POINT (-95.20669597 41.791979005),-1.6616703146217164,0.7294076345615937,0,6.902989737399913
4024871,10423,POINT (-95.143223731 43.353482599),-1.6605625150675538,0.7566610135586186,17,0.5849729521626482
4024929,10431,POINT (-95.474831041 43.185171007),-1.6663501544507353,0.7537234221089452,2,0.11883222608672458
4024945,10438,POINT (-97.607169041 39.957291911),-1.7035664733161262,0.6973863040274471,0,61.67430624114189
4063231,10437,POINT (-96.149846993 42.127078987),-1.6781314053166192,0.7352562325708675,0,7.037061101320544
4063395,10344,POINT (-95.900658041 41.556022983),-1.6737822376446252,0.7252894250877855,4,0.1300214452207611
4065391,10440,POINT (-96.28788797 43.200328002),-1.680540674867939,0.7539879615764035,7,0.3513491837836712
4092121,10432,POINT (-92.868466011 40.743414988),-1.6208605031683945,0.7111067400470059,8,0.16743243685774814
4109431,10435,POINT (-90.932361042 42.44347802),-1.5870690967951218,0.7407784374468437,4,3.7717462052568043
4121244,10446,POINT (-91.70451596 41.29685001),-1.6005457424496885,0.7207660033767532,9,0.019550342008229082
4140497,10450,POINT (-91.403574958 42.85329701),-1.5952933311105375,0.7479311281595413,3,0.06533886578653028
4162039,10434,POINT (-91.622483531 41.977175983),-1.59911400647023,0.7326399315924373,100,4.037294569121598e-12
4162103,10444,POINT (-96.367624009 42.403700986),-1.6819323312809875,0.7400841972368659,15,0.3372533745852125
4167071,10426,POINT (-92.315606334 43.059368712),-1.611211281503232,0.75152775785463,3,0.01870522975358298
4228400,10454,POINT (-95.139216033 41.234406005),-1.6604925675420281,0.7196761498913713,2,0.022053087207058435
4247365,10453,POINT (-90.975476965 41.743799994),-1.587821611611508,0.7285667521892891,0,8.042586918020929
4247402,10452,POINT (-90.577589027 41.65520202),-1.580877157039437,0.7270204258323928,12,0.03756057235828638
4258227,10458,POINT (-91.520705266 41.641540859),-1.5973376406390127,0.7267819935932979,50,0.06119235854118998
4258244,10441,POINT (-96.378155032 42.476641984),-1.6821161323059408,0.7413572578116565,44,0.03321272692940705
4258252,10445,POINT (-93.77636803 41.030861),-1.6367063826854487,0.7161236193781331,9,0.20126588259583217
4267806,10464,POINT (-91.454478005 42.484348012),-1.5961817568799852,0.7414917533725074,7,0.022747424802012844
4285113,10451,POINT (-90.565428981 41.654298995),-1.580664924199543,0.727004665072915,11,0.3681674525667066
4306833,9046,POINT (-96.138641981 43.405016006),-1.677935840964494,0.7575604411855388,5,2.4973342670815115
4335268,10436,POINT (-93.674225176 41.487398352),-1.6349236535757645,0.7240916993288694,22,0.09736870036602151
4367387,10466,POINT (-93.69835 41.66323),-1.6353447111860289,0.7271605405156771,93,0.11320500661469177
4381101,10455,POINT (-92.19867 42.00358),-1.6091703574597205,0.7331007686248397,1,0.038265331319019505
4381141,10456,POINT (-91.14174 40.81364),-1.5907234489966167,0.7123323977236585,38,0.10509253109362356
4394649,10475,POINT (-90.65563 42.51511),-1.5822392289697471,0.7420286513475663,49,0.2330014176598363
4399517,10264,POINT (-93.3539 43.4471),-1.6293329245775343,0.7582949454432283,1,0.2883830540333951
4405353,10473,POINT (-92.58597 41.98921),-1.6159300176526945,0.7328499648113282,5,0.3062217657519355
4436524,10474,POINT (-91.36098 42.02012),-1.594549908848689,0.7333894460831196,5,0.027647174054585815
4444713,10460,POINT (-91.17043 40.81172),-1.5912241839590138,0.7122988874020202,39,0.048607109922587356
4463206,10443,POINT (-93.6124 41.76082),-1.6338446006939396,0.7288638073326984,39,0.6561707559351235
4463827,10449,POINT (-93.60857 41.72892),-1.6337777545835883,0.7283070473013122,45,0.3951110082104762
4472916,10479,POINT (-93.5636 42.02296),-1.6329928800189664,0.7334390134338763,36,0.014389273503507374
